unique_quad,field_mission,sampling_site,site_blind_number,sampling_date,obs1,obs2,mud_google_percent,emerg_google_percent,other_google_percent,mud_planned_reps,emerg_planned_reps,other_planned_reps,mud_obs1_percent,emerg_obs1_percent,other_obs1_percent,mud_obs2_percent,emerg_obs2_percent,other_obs2_percent,mud_obsavg_percent,emerg_obsavg_percent,other_obsavg_percent,mud_actual_reps,emerg_actual_reps,other_actual_reps,sampling_start_time_cleaned,eval_obs,flowmeter_rotations,secchi_depth_cm,temp_C,salinity_brix,pH,nitrate_mg.L_NO3,nitrite_mg.L_NO2,phosphate_mg.L_PO4,oxygen_mg.L_o2,point_ID,lat,long,microhabitat_type,depth_cm_cleaned_agg,typha,phrag,cyperus,poa_grass,ludwigia,nymphaea,salvinia,ceratophyllum,potamogeton,pistia,azolla,ipomea,lemna,emergent_stems_cleaned,floating_veg_g_cleaned,number_scoops,field_count_bulinus,date_plated,snail_is_trunc_globo,molec_conf_truncatus,molec_conf_globosus,molec_conf_schisto_haem,molec_conf_schisto_bovis,molec_conf_hybrid,molec_conf_non_schisto,bulinus_mean_shell_height,site_FM_combo,include_in_which_analyses
19-May-17_Mbakhana_15,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,15,16.09118697,-16.36717106,mud,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,3,0,,0,0,0,0,0,0,0,NA,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_17,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,17,16.09109379,-16.36717043,mud,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,3,8,20-May-17,8,0,0,0,0,0,0,5.03625,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_18,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,18,16.09110198,-16.36716177,mud,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,6,6,20-May-17,5,0,0,0,0,0,0,4.7825,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_2,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,2,16.09160263,-16.36707337,other,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_20,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,20,16.09135634,-16.36715073,mud,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,3,1,20-May-17,1,0,0,0,0,0,0,4.54,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_3,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,3,16.09106771,-16.36718592,mud,50,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1300,6,NA,20-May-17,58,0,0,0,0,0,0,4.467333333,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_5,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,5,16.09130865,-16.36715426,other,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3150,3,NA,20-May-17,37,0,0,0,0,0,0,4.712285714,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_6,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,6,16.09127846,-16.36714127,other,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4500,33,NA,20-May-17,193,0,0,0,0,0,0,4.987630058,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_7,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,7,16.09159273,-16.36706771,mud,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Mbakhana_FM_4,exclude
19-May-17_Mbakhana_9,4,Mbakhana,3,19-May-17,AC,Raph,NA,NA,NA,NA,NA,NA,70,10,20,80,5,15,75,7.5,17.5,1,3,11,,,1,40,29,0,NA,1.86,0.02,0.3,NA,9,16.09140443,-16.36714075,mud,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,20-May-17,0,0,0,0,0,0,0,NA,Mbakhana_FM_4,exclude
19-May-17_Ndiol Maure_1,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,1,16.15156374,-16.31175629,other,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_10,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,10,16.15127963,-16.31252147,emergent,28,1,0,1,0,1,0,0,1,0,0,1,0,1,3,10,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_11,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,11,16.15151716,-16.31185127,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_12,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,12,16.15127319,-16.31245493,emergent,30,1,1,0,0,0,0,0,1,0,0,0,0,0,7,500,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_13,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,13,16.15146571,-16.3119397,mud,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_14,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,14,16.15160777,-16.31171573,emergent,19,1,0,1,0,1,0,0,1,0,0,0,0,0,3,300,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_15,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,15,16.15143822,-16.31199849,other,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,20-May-17,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_17,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,17,16.15131887,-16.31219399,emergent,34,1,0,1,0,0,0,0,1,0,0,0,0,0,60,0,3,0,20-May-17,1,0,0,0,0,0,0,4.44,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_18,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,18,16.15128932,-16.31242999,emergent,22,1,1,0,0,0,0,0,1,0,0,0,0,0,17,40,3,0,20-May-17,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_29,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,29,16.15152022,-16.31192321,emergent,30,1,0,0,0,1,0,0,1,0,0,0,0,0,3,50,3,1,20-May-17,1,0,0,0,0,0,0,8.97,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_35,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,35,16.15158784,-16.31179508,emergent,35,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,20-May-17,5,0,0,0,0,0,0,4.518,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_4,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,4,16.1514702,-16.31201752,emergent,15,1,0,0,0,1,0,0,1,0,0,0,0,0,2,400,6,0,20-May-17,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_6,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,6,16.15122983,-16.31245999,emergent,35,1,0,1,0,1,0,0,1,0,0,1,0,0,7,50,3,2,20-May-17,2,0,0,0,0,0,0,7.43,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_8,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,8,16.1513672,-16.31225263,emergent,9,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,1,20-May-17,1,0,0,0,0,0,0,7.68,Ndiol Maure_FM_4,include_all
19-May-17_Ndiol Maure_9,4,Ndiol Maure,2,19-May-17,AC,Chelsea,NA,NA,NA,NA,NA,NA,20,60,20,15,75,10,17.5,67.5,15,3,10,2,,,2,45,24,0,NA,0.16,0,0.12,NA,9,16.15153219,-16.3118219,mud,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Ndiol Maure_FM_4,include_all
2-Jun-17_Gankette_10,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,10,15.91143534,-15.94322678,emergent,38,1,0,0,0,1,0,0,1,0,0,0,0,0,3,500,3,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_12,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,12,15.91145385,-15.94321544,other,37,0,0,0,0,0,1,0,1,0,0,0,0,0,0,400,3,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_14,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,14,15.9114694,-15.94318611,mud,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_15,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,15,15.91152683,-15.94313533,mud,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_17,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,17,15.91145827,-15.94320311,mud,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_2,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,2,15.91157986,-15.9431129,mud,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_21,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,21,15.911601,-15.94313027,emergent,61,1,0,0,0,1,0,0,1,0,0,0,0,0,1,50,3,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_25,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,25,15.91147137,-15.94320498,other,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_26,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,26,15.9113999,-15.94316306,other,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,400,6,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_27,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,27,15.91140441,-15.94317801,mud,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_33,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,33,15.91148169,-15.94318813,mud,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_40,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,40,15.91144992,-15.94315364,mud,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_5,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,5,15.9114308,-15.94316099,other,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,300,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_8,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,8,15.91141326,-15.94322029,emergent,32,1,0,0,0,1,0,0,1,0,0,0,0,0,3,500,3,0,3-Jun-17,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Gankette_9,4,Gankette,29,2-Jun-17,AC,Raph,55,38,7,8,6,1,60,10,30,40,30,30,50,20,30,7,3,5,13:55,Raphael,3,38,34,0,7.55,4.5,0,0.27,NA,9,15.91151483,-15.94312448,other,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,450,3,0,,0,0,0,0,0,0,0,NA,Gankette_FM_4,exclude
2-Jun-17_Syer 1_11,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,11,16.07718739,-15.89598287,mud,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_15,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,15,16.07720231,-15.89601701,mud,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_17,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,17,16.07742997,-15.89597137,mud,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_19,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,19,16.07718371,-15.89608903,other,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,70,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_2,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,2,16.07741947,-15.89581073,emergent,33,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_21,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,21,16.07740717,-15.89594951,mud,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_24,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,24,16.07726391,-15.89601825,other,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_28,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,28,16.07738299,-15.89578827,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_29,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,29,16.07732998,-15.89602988,other,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,600,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_3,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,3,16.07739877,-15.89600903,other,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,600,3,1,3-Jun-17,1,0,0,0,0,0,0,7.62,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_35,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,35,16.07726923,-15.89613617,other,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,3,1,3-Jun-17,1,0,0,0,0,0,0,6.67,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_37,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,37,16.07750428,-15.89603119,other,50,0,0,0,0,0,1,0,1,1,0,0,0,0,0,300,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_38,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,38,16.07733738,-15.89604814,other,60,0,0,0,0,0,1,0,1,1,0,0,0,0,0,300,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_6,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,6,16.07743359,-15.89586661,emergent,40,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 1_9,4,Syer 1,27,2-Jun-17,AC,Raph,47,20,33,7,3,5,30,10,60,30,20,50,30,15,55,5,2,8,10:44,Raphael,3,51,29,0,7.7,NA,0.01,0.32,NA,9,16.07732218,-15.89607147,other,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,3,0,,0,0,0,0,0,0,0,NA,Syer 1_FM_4,include_all
2-Jun-17_Syer 2_1,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,1,16.07138854,-15.89511185,other,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1360,3,2,3-Jun-17,2,0,0,0,0,0,0,7.465,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_10,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,10,16.0712348,-15.89496544,mud,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_11,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,11,16.07149052,-15.89491863,mud,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_12,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,12,16.07129724,-15.89494469,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_13,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,13,16.07132171,-15.89497551,mud,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_14,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,14,16.07140256,-15.89505686,other,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,900,3,1,3-Jun-17,1,0,0,0,0,0,0,6.16,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_16,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,16,16.07136238,-15.89486834,mud,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_17,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,17,16.07121906,-15.89482972,emergent,32,1,1,0,0,1,0,0,1,0,0,0,0,0,3,50,3,2,3-Jun-17,2,0,0,0,0,0,0,6.07,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_18,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,18,16.07140351,-15.895041,other,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,400,3,3,3-Jun-17,3,0,0,0,0,0,0,5.69,Syer 2_FM_4,include_all
2-Jun-17_Syer 2_19,4,Syer 2,28,2-Jun-17,AC,Raph,67,20,12,10,3,2,50,15,35,50,10,40,50,12.5,37.5,8,2,5,11:55,Sidy,2,38,31,0,7.55,NA,0.04,0.57,NA,19,16.07150351,-15.8949744,emergent,20,1,0,0,0,0,0,0,1,0,0,0,0,0,3,50,9,0,3-Jun-17,0,0,0,0,0,0,0,NA,Syer 2_FM_4,include_all
